CustomerID,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
1988,738.0,Male,54.0,4.0,0.0,1.0,0,1,55725.04,No
1989,563.0,Female,46.0,8.0,106171.68,1.0,1,0,163145.5,No
1990,695.0,Male,28.0,0.0,96020.86,1.0,1,1,57992.49,No
1991,841.0,Male,41.0,1.0,0.0,2.0,0,1,193093.77,Yes
1992,626.0,Male,36.0,2.0,181671.16,2.0,1,1,57531.14,No
1993,613.0,Female,29.0,6.0,185709.28,2.0,1,1,77242.19,No
1994,824.0,Male,60.0,8.0,134250.17,3.0,0,0,153046.16,No
1995,705.0,Female,49.0,7.0,0.0,1.0,1,0,63405.2,No
1996,584.0,Female,44.0,5.0,95671.75,2.0,1,1,106564.88,No
1997,534.0,Male,62.0,2.0,0.0,2.0,0,0,42763.12,Yes
1998,672.0,Female,34.0,1.0,142151.75,2.0,1,1,168753.34,No
1999,603.0,Male,43.0,5.0,127823.93,1.0,1,1,19483.35,No
2000,633.0,Male,43.0,3.0,144164.29,1.0,1,1,158646.46,Yes
2001,842.0,Male,58.0,1.0,63492.94,1.0,1,1,83172.19,No
2002,661.0,Female,27.0,3.0,0.0,2.0,1,1,76889.79,Yes
2003,601.0,Male,62.0,2.0,0.0,2.0,0,1,51554.58,Yes
2004,632.0,Male,41.0,0.0,106134.46,1.0,0,1,105570.39,No
2005,684.0,Male,29.0,8.0,127269.75,1.0,0,1,79495.01,No
2006,785.0,Female,32.0,3.0,124493.03,2.0,0,1,52583.79,No
2007,687.0,Male,39.0,7.0,0.0,2.0,1,0,26848.25,No
2008,705.0,Female,43.0,10.0,146547.78,1.0,0,1,10072.55,No
2009,639.0,Male,43.0,6.0,99610.92,2.0,1,0,187296.78,No
2010,729.0,Male,46.0,5.0,117837.43,1.0,1,0,104016.61,No
2011,556.0,Female,48.0,8.0,168522.37,1.0,1,1,151310.16,No
2012,570.0,Male,32.0,9.0,117337.54,2.0,0,1,62810.91,No
2013,841.0,Male,62.0,9.0,108131.53,1.0,0,1,60830.38,No
2014,705.0,Male,35.0,4.0,136496.12,2.0,1,0,116672.02,No
2015,553.0,Male,32.0,3.0,116324.53,1.0,1,0,77304.49,No
2016,779.0,Female,40.0,2.0,75470.23,1.0,1,1,52894.01,No
2017,696.0,Male,28.0,4.0,172646.82,1.0,1,1,116471.43,No
2018,728.0,Female,37.0,4.0,0.0,1.0,0,0,4539.38,No
2019,691.0,Male,27.0,3.0,160358.68,2.0,1,0,142367.72,Yes
2020,706.0,Male,30.0,3.0,98415.37,1.0,1,1,110520.48,Yes
2021,627.0,Female,30.0,6.0,57809.32,1.0,1,0,188258.49,No
2022,716.0,Female,18.0,3.0,128743.8,1.0,0,0,197322.13,Yes
2023,501.0,Male,24.0,4.0,130806.42,2.0,1,0,80241.14,No
2024,601.0,Male,41.0,1.0,123971.16,1.0,0,1,172814.99,No
2025,545.0,Female,39.0,6.0,0.0,1.0,0,0,38410.74,No
2026,634.0,Male,45.0,9.0,0.0,2.0,0,0,17622.82,No
2027,451.0,Female,23.0,9.0,0.0,2.0,0,1,48021.71,No
2028,655.0,Female,59.0,7.0,0.0,1.0,1,0,88958.49,No
2029,458.0,Female,39.0,9.0,0.0,2.0,1,0,116343.09,No
2030,520.0,Male,33.0,4.0,156297.58,2.0,1,1,166102.61,No
2031,624.0,Female,28.0,2.0,0.0,2.0,0,1,104353.26,Yes
2032,765.0,Male,51.0,3.0,123372.3,1.0,1,1,115429.32,Yes
2033,667.0,Female,37.0,5.0,92171.35,3.0,1,0,178106.34,No
2034,665.0,Male,41.0,8.0,0.0,2.0,1,0,132152.32,No
2035,709.0,Male,34.0,4.0,148375.19,2.0,1,1,21521.38,No
2036,583.0,Female,44.0,8.0,0.0,2.0,1,1,27431.62,No
2037,782.0,Male,34.0,6.0,147422.44,1.0,0,1,42143.61,No
2038,668.0,Female,24.0,7.0,173962.32,1.0,0,0,106457.11,No
2039,621.0,Male,47.0,0.0,0.0,1.0,1,1,133831.37,No
2040,579.0,Female,62.0,6.0,145215.43,1.0,1,1,164083.72,No
2041,547.0,Female,38.0,5.0,167539.97,1.0,0,1,159207.34,No
2042,840.0,Female,39.0,1.0,94968.97,1.0,1,0,84487.62,No
2043,667.0,Female,27.0,3.0,106116.5,2.0,1,0,3674.71,No
2044,723.0,Male,34.0,5.0,0.0,2.0,0,1,12092.03,No
2045,487.0,Male,45.0,2.0,0.0,2.0,1,0,77475.73,Yes
2046,668.0,Female,31.0,9.0,0.0,2.0,0,0,41291.73,No
2047,520.0,Male,34.0,8.0,120018.86,2.0,1,1,343.38,No
2048,549.0,Male,37.0,2.0,112541.54,2.0,0,0,47432.43,No
2049,567.0,Female,35.0,5.0,166118.45,2.0,1,0,127827.18,No
2050,720.0,Female,45.0,1.0,102882.4,2.0,1,1,35633.15,No
2051,492.0,Female,49.0,8.0,0.0,1.0,1,1,182865.09,No
2052,712.0,Female,37.0,1.0,106881.5,2.0,0,0,169386.81,No
2053,689.0,Male,26.0,4.0,120727.97,1.0,0,1,149073.88,No
2054,850.0,Male,62.0,8.0,169832.57,1.0,0,0,184107.26,No
2055,747.0,Male,41.0,5.0,0.0,2.0,1,1,22750.17,No
2056,469.0,Male,38.0,9.0,113599.42,1.0,0,0,11950.29,No
2057,539.0,Male,38.0,6.0,0.0,1.0,1,1,152880.07,No
2058,743.0,Male,32.0,9.0,0.0,2.0,1,0,175252.78,No
2059,707.0,Male,47.0,3.0,0.0,2.0,1,0,174303.29,Yes
2060,581.0,Female,50.0,4.0,0.0,2.0,1,1,80701.72,No
2061,737.0,Male,38.0,6.0,146282.79,2.0,1,0,198516.2,No
2062,445.0,Female,38.0,6.0,119413.62,2.0,1,0,175756.36,No
2063,703.0,Female,29.0,3.0,122084.63,1.0,0,1,82824.08,Yes
2064,588.0,Female,35.0,1.0,103060.63,1.0,1,0,179866.01,No
2065,765.0,Male,44.0,6.0,0.0,2.0,1,1,159899.97,No
2066,626.0,Male,33.0,8.0,0.0,2.0,1,0,138504.28,No
2067,545.0,Male,37.0,9.0,110483.86,1.0,1,1,127394.67,No
2068,744.0,Male,31.0,9.0,120718.28,1.0,1,1,58961.49,No
2069,658.0,Female,31.0,2.0,36566.96,1.0,1,0,103644.98,Yes
2070,629.0,Male,28.0,8.0,108601.0,1.0,1,1,119647.7,No
2071,719.0,Female,42.0,4.0,0.0,1.0,1,0,28465.86,No
2072,686.0,Female,36.0,5.0,0.0,2.0,1,1,152979.14,No
2073,743.0,Male,36.0,4.0,0.0,2.0,1,1,190911.02,No
2074,626.0,Female,48.0,2.0,0.0,2.0,1,1,95794.98,Yes
2075,661.0,Male,44.0,1.0,141136.62,1.0,1,0,189742.78,No
2076,710.0,Male,45.0,9.0,108231.37,1.0,1,1,188574.08,No
2077,654.0,Male,40.0,6.0,0.0,1.0,0,0,183872.88,No
2078,569.0,Female,34.0,6.0,144855.34,1.0,0,0,196555.32,No
2079,640.0,Male,62.0,2.0,68432.45,2.0,1,1,112503.24,Yes
2080,562.0,Male,45.0,6.0,136855.24,1.0,1,0,46864.0,No
2081,721.0,Female,55.0,3.0,44020.89,1.0,1,0,65864.4,Yes
2082,456.0,Male,32.0,9.0,133060.63,1.0,1,1,125167.92,No
2083,811.0,Male,39.0,7.0,0.0,2.0,1,1,177519.39,No
2084,534.0,Male,24.0,1.0,0.0,1.0,1,1,169653.32,Yes
2085,423.0,Female,36.0,5.0,97665.61,1.0,1,0,118372.55,No
2086,594.0,Male,28.0,5.0,185013.02,1.0,1,0,16481.12,No
2087,725.0,Female,32.0,0.0,0.0,2.0,1,1,138525.19,No
2088,716.0,Female,52.0,7.0,65971.61,2.0,1,0,14608.0,No
2089,595.0,Female,41.0,9.0,150463.11,2.0,0,1,81548.38,No
2090,679.0,Female,33.0,1.0,0.0,2.0,0,0,69608.48,Yes
2091,667.0,Male,39.0,9.0,0.0,2.0,1,0,68873.8,No
2092,661.0,Female,37.0,5.0,136425.18,1.0,1,0,81102.81,No
2093,655.0,Male,38.0,3.0,250898.09,3.0,0,1,81054.0,No
2094,555.0,Male,55.0,4.0,146798.81,1.0,1,1,74149.77,No
2095,531.0,Male,62.0,1.0,0.0,2.0,0,0,99503.19,Yes
2096,611.0,Female,40.0,7.0,128486.91,2.0,1,0,10109.47,No
2097,600.0,Female,38.0,9.0,0.0,2.0,1,1,58855.85,No
2098,531.0,Male,37.0,1.0,143407.29,2.0,0,1,84402.46,No
2099,601.0,Female,43.0,2.0,0.0,1.0,1,0,49713.87,Yes
2100,548.0,Male,57.0,6.0,76165.65,1.0,1,1,133537.53,No
2101,759.0,Male,40.0,4.0,0.0,2.0,1,0,124615.59,No
2102,678.0,Female,49.0,8.0,0.0,2.0,0,1,98090.69,No
2103,755.0,Female,33.0,6.0,90560.3,2.0,1,1,42607.69,No
2104,594.0,Male,61.0,3.0,62391.22,1.0,1,1,192434.11,Yes
2105,768.0,Male,42.0,5.0,0.0,3.0,0,0,60686.4,No
2106,492.0,Female,31.0,7.0,0.0,2.0,1,1,49463.44,No
2107,637.0,Female,55.0,1.0,123378.2,1.0,1,0,81431.99,No
2108,646.0,Female,42.0,3.0,99836.47,1.0,0,1,22909.56,No
2109,593.0,Male,62.0,5.0,161434.36,2.0,1,1,65532.17,No
2110,596.0,Male,41.0,5.0,0.0,2.0,0,1,141053.85,No
2111,722.0,Female,48.0,10.0,138311.76,1.0,1,1,3472.63,No
2112,642.0,Male,25.0,7.0,0.0,2.0,1,0,102083.78,No
2113,472.0,Female,28.0,4.0,0.0,2.0,1,0,1801.77,No
2114,738.0,Male,35.0,6.0,101744.84,1.0,0,0,85185.44,No
2115,732.0,Male,33.0,8.0,0.0,1.0,1,0,119882.7,No
2116,404.0,Female,54.0,4.0,125456.07,1.0,1,0,83715.66,No
2117,701.0,Male,44.0,7.0,0.0,2.0,1,0,23425.78,No
2118,683.0,Male,31.0,2.0,0.0,2.0,0,1,77326.78,Yes
2119,460.0,Female,27.0,7.0,0.0,2.0,1,0,156150.08,No
2120,690.0,Male,29.0,5.0,0.0,2.0,1,0,108577.97,No
2121,618.0,Female,54.0,4.0,118449.21,1.0,1,1,133573.29,No
2122,671.0,Male,30.0,2.0,0.0,1.0,0,1,102057.86,Yes
2123,765.0,Female,32.0,9.0,178095.55,1.0,0,0,47247.56,No
2124,651.0,Female,25.0,2.0,109175.14,2.0,1,0,114566.47,Yes
2125,704.0,Male,32.0,7.0,127785.17,3.5,0,0,184464.7,No
2126,544.0,Female,45.0,6.0,0.0,2.0,0,1,151401.33,No
2127,790.0,Female,40.0,9.0,0.0,2.0,1,1,70607.1,No
2128,710.0,Male,34.0,9.0,134260.36,2.0,1,0,147074.67,No
2129,743.0,Male,37.0,8.0,69143.91,2.0,0,1,105780.18,No
2130,702.0,Male,34.0,4.0,100054.77,1.0,1,0,109496.45,No
2131,704.0,Female,45.0,6.0,0.0,1.0,1,1,137739.45,No
2132,614.0,Male,38.0,2.0,116248.88,1.0,1,0,105140.92,No
2133,609.0,Female,43.0,6.0,86053.52,2.0,1,1,113276.46,No
2134,688.0,Female,32.0,6.0,123157.95,1.0,1,0,172531.23,No
2135,713.0,Male,44.0,1.0,63438.91,1.0,1,0,64375.4,No
2136,736.0,Male,57.0,9.0,95295.39,1.0,1,0,28434.44,No
2137,727.0,Male,18.0,4.0,133550.67,1.0,1,1,46941.41,No
2138,850.0,Female,38.0,1.0,106871.81,2.0,1,0,29333.01,No
2139,718.0,Male,45.0,3.0,105266.32,2.0,1,1,193724.51,Yes
2140,643.0,Female,51.0,2.0,105229.53,1.0,1,0,34967.75,No
2141,653.0,Male,41.0,8.0,102768.42,1.0,1,0,55663.85,No
2142,674.0,Male,18.0,7.0,0.0,2.0,1,1,55753.12,No
2143,690.0,Male,35.0,6.0,112689.95,1.0,1,0,176962.31,No
2144,819.0,Male,38.0,9.0,122334.26,2.0,1,1,181507.44,No
2145,634.0,Male,34.0,1.0,0.0,2.0,1,0,61995.57,Yes
2146,633.0,Male,33.0,4.0,137847.41,2.0,1,0,98349.13,No
2147,850.0,Male,49.0,5.0,122486.47,1.0,0,1,59748.19,No
2148,665.0,Male,33.0,2.0,101286.11,1.0,1,1,159840.51,Yes
2149,630.0,Male,26.0,7.0,0.0,2.0,1,1,6656.64,No
2150,836.0,Male,57.0,4.0,101247.06,1.0,1,0,37141.62,No
2151,668.0,Male,38.0,10.0,86977.96,1.0,0,1,37094.75,No
2152,753.0,Male,57.0,7.0,0.0,1.0,1,0,159475.08,No
2153,745.0,Female,55.0,9.0,110123.59,1.0,0,1,51548.14,No
2154,693.0,Male,36.0,8.0,178111.82,1.0,0,0,58719.63,No
2155,606.0,Male,62.0,10.0,126306.64,3.0,0,0,7861.68,No
2156,660.0,Female,35.0,6.0,100768.77,1.0,1,0,19199.61,No
2157,608.0,Male,42.0,5.0,0.0,2.0,1,0,178504.29,No
2158,744.0,Female,44.0,3.0,0.0,2.0,1,1,189016.14,Yes
2159,731.0,Female,40.0,7.0,118991.79,1.0,1,1,156048.64,No
2160,683.0,Male,62.0,3.0,140997.26,1.0,0,1,52876.41,No
2161,727.0,Male,28.0,5.0,0.0,2.0,0,1,19653.08,No
2162,561.0,Male,32.0,6.0,166824.59,1.0,1,0,139451.98,No
2163,700.0,Female,34.0,2.0,76322.69,1.0,1,0,128136.29,Yes
2164,605.0,Male,35.0,6.0,0.0,2.0,1,1,45206.57,No
2165,767.0,Male,62.0,8.0,149083.7,1.0,1,1,190146.83,No
2166,511.0,Male,33.0,7.0,0.0,2.0,0,1,158313.87,No
2167,667.0,Male,40.0,9.0,0.0,1.0,1,1,96670.2,No
2168,787.0,Male,33.0,1.0,126588.81,2.0,0,1,62163.53,No
2169,705.0,Female,56.0,2.0,143249.67,1.0,1,0,88428.41,No
2170,773.0,Male,43.0,8.0,81844.91,2.0,1,1,35908.46,No
2171,554.0,Male,40.0,4.0,0.0,1.0,0,1,168780.04,No
2172,526.0,Male,58.0,9.0,190298.89,2.0,1,1,191263.76,No
2173,661.0,Male,35.0,2.0,117212.18,1.0,1,1,83052.03,No
2174,698.0,Female,46.0,0.0,0.0,2.0,1,1,125962.02,No
2175,646.0,Male,26.0,4.0,139848.17,1.0,1,0,164696.27,No
2176,757.0,Female,34.0,9.0,101861.36,2.0,0,0,187011.96,No
2177,699.0,Male,35.0,2.0,167455.66,2.0,1,1,55324.49,No
2178,667.0,Female,24.0,4.0,0.0,2.0,0,1,34335.55,No
2179,774.0,Female,43.0,1.0,116360.07,1.0,1,0,17004.14,No
2180,745.0,Male,40.0,3.0,88466.82,1.0,0,0,116331.42,Yes
2181,649.0,Female,42.0,7.0,0.0,2.0,0,1,22974.01,No
2182,634.0,Female,46.0,5.0,123642.36,1.0,1,1,49725.16,No
2183,665.0,Male,38.0,9.0,0.0,1.0,0,1,87412.74,No
2184,713.0,Male,38.0,9.0,72286.84,2.0,1,1,26136.89,No
2185,652.0,Female,40.0,1.0,0.0,2.0,1,0,126554.96,Yes
2186,739.0,Male,40.0,1.0,109681.61,1.0,1,1,193321.3,No
2187,556.0,Male,37.0,9.0,145018.64,2.0,1,0,90928.02,No
2188,699.0,Male,34.0,8.0,0.0,1.0,1,1,76510.46,No
2189,708.0,Female,32.0,8.0,187487.63,1.0,1,1,120115.5,No
2190,480.0,Male,35.0,2.0,165692.91,1.0,1,1,197984.58,Yes
2191,700.0,Female,59.0,5.0,137648.41,1.0,1,0,142977.05,No
2192,525.0,Female,47.0,6.0,118560.0,1.0,1,0,82522.61,No
2193,845.0,Male,33.0,8.0,164385.53,1.0,1,0,150664.97,No
2194,613.0,Male,37.0,9.0,108286.5,1.0,1,1,114153.44,No
2195,850.0,Female,34.0,2.0,0.0,2.0,1,1,171706.66,Yes
2196,798.0,Female,58.0,9.0,0.0,2.0,0,0,119071.56,No
2197,773.0,Male,47.0,2.0,118079.47,3.5,1,1,143007.49,Yes
2198,614.0,Male,35.0,2.0,127283.78,1.0,1,1,31302.35,No
2199,473.0,Male,48.0,8.0,0.0,2.0,1,0,71139.8,No
2200,762.0,Male,29.0,6.0,141389.06,1.0,1,0,54122.89,No
2201,701.0,Male,37.0,8.0,130091.5,1.0,1,1,120031.29,No
2202,600.0,Male,35.0,4.0,143744.77,2.0,1,0,104076.51,No
2203,850.0,Male,28.0,9.0,97408.03,1.0,1,1,175853.64,No
2204,613.0,Male,30.0,9.0,111927.45,1.0,1,1,175795.87,No
2205,509.0,Male,31.0,3.0,0.0,2.0,1,0,15360.91,Yes
2206,509.0,Male,38.0,2.0,0.0,1.0,0,0,168460.12,Yes
2207,609.0,Male,34.0,1.0,0.0,1.0,1,1,181177.9,Yes
2208,456.0,Female,33.0,1.0,188285.68,1.0,0,0,58363.94,No
2209,728.0,Female,46.0,2.0,109705.52,1.0,1,0,20276.87,No
2210,663.0,Male,33.0,9.0,0.0,2.0,0,0,91514.62,No
2211,673.0,Female,34.0,1.0,127122.79,3.0,0,1,76703.1,No
2212,717.0,Male,40.0,0.0,98241.04,1.0,1,0,110887.14,No
2213,741.0,Female,37.0,8.0,170840.08,2.0,0,0,109843.16,No
2214,498.0,Female,41.0,4.0,87541.06,2.0,1,1,12577.21,No
2215,850.0,Female,26.0,4.0,62610.96,2.0,0,1,179365.1,No
2216,493.0,Male,36.0,9.0,0.0,2.0,1,1,65816.53,No
2217,686.0,Female,47.0,5.0,113328.93,1.0,1,0,124170.9,No
2218,666.0,Male,35.0,2.0,104832.49,1.0,1,0,175015.12,Yes
2219,733.0,Female,31.0,9.0,102289.85,1.0,1,1,115441.66,No
2220,631.0,Female,34.0,6.0,125227.82,2.0,0,1,128247.03,No
2221,714.0,Female,49.0,5.0,140510.89,1.0,1,0,141914.94,No
2222,767.0,Female,35.0,6.0,132253.22,1.0,1,0,115566.57,No
2223,711.0,Male,43.0,2.0,39043.29,2.0,1,1,175423.69,Yes
2224,722.0,Male,34.0,8.0,0.0,2.0,1,1,133447.49,No
2225,631.0,Male,55.0,9.0,99685.06,1.0,1,0,114474.98,No
2226,701.0,Male,38.0,3.0,125385.49,2.0,0,1,52044.66,No
2227,790.0,Male,46.0,2.0,131365.37,2.0,1,1,180290.68,Yes
2228,633.0,Male,58.0,6.0,98308.51,1.0,1,1,132034.13,No
2229,644.0,Female,37.0,8.0,0.0,2.0,1,0,20968.88,No
2230,757.0,Male,44.0,5.0,140856.16,2.0,1,0,158735.1,No
2231,696.0,Female,30.0,8.0,0.0,2.0,1,1,196134.44,No
2232,746.0,Male,35.0,2.0,172274.01,1.0,1,0,22374.97,No
2233,649.0,Male,36.0,8.0,0.0,2.0,1,0,161668.15,No
2234,565.0,Male,38.0,0.0,122447.76,1.0,0,0,67339.34,No
2235,720.0,Female,38.0,10.0,0.0,2.0,1,1,56229.72,No
2236,648.0,Female,56.0,6.0,157559.59,2.0,1,0,140991.23,No
2237,632.0,Male,41.0,3.0,126550.7,1.0,0,0,177644.52,Yes
2238,622.0,Female,30.0,2.0,158584.82,3.0,1,0,142342.55,No
2239,835.0,Male,28.0,2.0,163569.61,2.0,1,1,154559.28,No
2240,493.0,Female,31.0,3.0,0.0,1.0,1,1,176570.28,Yes
2241,785.0,Female,33.0,6.0,127211.45,1.0,0,0,191961.83,No
2242,681.0,Male,42.0,3.0,118199.97,2.0,1,0,9452.88,No
2243,621.0,Female,30.0,2.0,101014.08,2.0,1,1,165257.31,Yes
2244,756.0,Male,38.0,6.0,119208.85,1.0,1,0,169763.89,No
2245,515.0,Female,62.0,6.0,0.0,2.0,1,1,160663.11,No
2246,625.0,Female,58.0,10.0,53772.73,1.0,1,1,192072.1,No
2247,717.0,Female,39.0,6.0,0.0,2.0,1,0,93275.61,No
2248,595.0,Female,41.0,2.0,138878.81,1.0,0,1,112269.67,No
2249,539.0,Female,37.0,1.0,130922.81,2.0,0,0,2186.83,No
2250,762.0,Male,35.0,9.0,0.0,2.0,1,1,43075.7,No
2251,706.0,Male,20.0,8.0,0.0,2.0,1,1,12368.11,No
2252,677.0,Female,25.0,8.0,130866.19,1.0,1,0,42410.21,No
2253,733.0,Female,33.0,7.0,187257.94,1.0,0,1,190430.81,No
2254,684.0,Female,41.0,7.0,0.0,1.0,1,1,138394.37,No
2255,679.0,Male,36.0,6.0,147733.64,1.0,0,1,172501.38,No
2256,478.0,Male,43.0,1.0,0.0,2.0,1,1,197916.43,Yes
2257,696.0,Male,33.0,2.0,163139.27,1.0,1,1,7035.36,No
2258,686.0,Female,35.0,4.0,0.0,2.0,1,1,159676.55,No
2259,466.0,Female,36.0,5.0,119540.15,1.0,0,1,80603.99,No
2260,686.0,Female,41.0,4.0,129553.76,2.0,1,0,187599.8,No
2261,576.0,Male,55.0,9.0,0.0,2.0,1,1,94450.97,No
2262,763.0,Female,61.0,1.0,66101.89,1.0,1,1,143981.27,Yes
2263,572.0,Male,43.0,2.0,140431.98,1.0,1,0,26450.57,No
2264,757.0,Female,49.0,2.0,0.0,2.0,0,0,164482.92,Yes
2265,582.0,Female,29.0,0.0,0.0,1.0,1,1,84012.81,No
2266,623.0,Female,35.0,5.0,0.0,2.0,1,0,101192.08,No
2267,617.0,Female,37.0,4.0,116471.43,2.0,1,0,175324.74,No
2268,425.0,Male,39.0,4.0,0.0,2.0,1,0,197226.32,No
2269,659.0,Female,56.0,9.0,123785.24,1.0,1,0,99504.03,No
2270,605.0,Female,33.0,4.0,0.0,2.0,0,1,83700.66,No
2271,538.0,Female,38.0,8.0,88758.95,2.0,0,0,28226.15,No
2272,665.0,Male,25.0,5.0,153611.83,2.0,1,0,35321.65,No
2273,491.0,Female,57.0,4.0,112044.72,1.0,1,1,41229.73,No
2274,726.0,Female,27.0,7.0,123826.07,1.0,0,1,78970.58,No
2275,580.0,Female,62.0,9.0,106804.26,3.0,1,0,107890.69,No
2276,550.0,Female,48.0,6.0,0.0,2.0,1,1,191870.28,No
2277,542.0,Female,59.0,2.0,68892.77,2.0,1,0,7905.06,No
2278,732.0,Female,43.0,6.0,0.0,2.0,1,0,65731.53,No
2279,473.0,Female,33.0,5.0,125827.43,1.0,0,1,145698.73,No
2280,745.0,Male,34.0,9.0,0.0,2.0,1,0,50046.25,No
2281,732.0,Male,36.0,7.0,0.0,2.0,1,1,60830.24,No
2282,848.0,Female,40.0,5.0,148495.64,1.0,0,0,158853.98,No
2283,572.0,Male,37.0,1.0,133043.66,1.0,0,0,111243.09,No
2284,702.0,Male,45.0,9.0,74989.58,1.0,1,1,171014.69,No
2285,664.0,Male,39.0,7.0,60263.23,1.0,1,0,170835.32,No
2286,630.0,Male,50.0,3.0,129370.91,3.5,1,1,47775.34,No
2287,618.0,Male,44.0,5.0,157955.83,2.0,0,0,139297.71,No
2288,556.0,Male,26.0,4.0,0.0,1.0,1,0,195167.38,No
2289,619.0,Female,30.0,7.0,70729.17,1.0,1,1,160948.87,No
2290,644.0,Male,48.0,8.0,0.0,2.0,0,1,44965.54,No
2291,658.0,Male,50.0,2.0,0.0,2.0,1,0,52137.73,Yes
2292,598.0,Male,27.0,8.0,90721.52,2.0,1,0,109296.18,No
2293,677.0,Male,27.0,2.0,0.0,2.0,1,1,20092.89,Yes
2294,689.0,Female,45.0,0.0,57784.22,1.0,1,0,197804.0,No
2295,591.0,Male,33.0,9.0,131765.72,1.0,1,0,118782.06,No
2296,699.0,Male,40.0,7.0,0.0,1.0,0,1,152876.13,No
2297,749.0,Male,47.0,9.0,110022.74,1.0,0,1,135655.29,No
2298,709.0,Female,40.0,9.0,131569.63,1.0,1,1,103970.58,No
2299,607.0,Male,61.0,2.0,164523.5,2.0,1,1,35786.76,No
2300,650.0,Female,25.0,2.0,114330.95,1.0,1,1,25325.07,No
2301,651.0,Female,45.0,10.0,135923.16,1.0,1,0,18732.84,No
2302,676.0,Female,61.0,8.0,0.0,2.0,1,1,118522.73,No
2303,723.0,Female,49.0,4.0,0.0,2.0,0,1,89972.25,No
2304,714.0,Male,45.0,0.0,124693.48,1.0,0,1,187194.15,No
2305,759.0,Female,35.0,7.0,147936.42,1.0,1,1,106785.7,No
2306,582.0,Male,29.0,0.0,0.0,1.0,1,0,142516.35,No
2307,697.0,Female,34.0,2.0,126558.92,1.0,1,0,73334.43,No
2308,610.0,Male,57.0,6.0,106938.11,2.0,0,1,186612.47,No
2309,488.0,Female,33.0,4.0,140002.35,1.0,1,0,123613.81,No
2310,599.0,Male,46.0,9.0,123444.72,1.0,1,1,31368.08,No
2311,781.0,Male,32.0,6.0,147107.91,1.0,1,1,40066.95,No
2312,645.0,Male,19.0,9.0,128514.84,1.0,0,0,175969.19,No
2313,545.0,Female,55.0,5.0,0.0,1.0,0,0,10034.77,No
2314,597.0,Female,40.0,9.0,106756.01,2.0,1,0,151167.94,No
2315,561.0,Female,28.0,3.0,0.0,2.0,1,0,191387.76,Yes
2316,662.0,Female,37.0,6.0,0.0,2.0,1,0,51229.17,No
2317,649.0,Female,50.0,5.0,155393.32,1.0,1,1,87351.42,No
2318,630.0,Female,36.0,2.0,110414.48,1.0,1,1,48984.95,No
2319,672.0,Male,33.0,2.0,0.0,2.0,1,1,182738.0,Yes
2320,636.0,Female,37.0,9.0,157098.52,1.0,1,1,153535.27,No
2321,593.0,Female,38.0,5.0,85626.6,1.0,1,1,125079.65,No
2322,545.0,Male,45.0,6.0,93796.42,2.0,1,1,162321.26,No
2323,567.0,Female,41.0,1.0,0.0,2.0,1,0,3414.72,Yes
2324,583.0,Male,51.0,6.0,125268.03,2.0,1,0,165082.25,No
2325,681.0,Female,29.0,2.0,148143.84,1.0,1,1,52021.39,No
2326,762.0,Male,29.0,10.0,115545.33,2.0,1,0,148256.43,No
2327,648.0,Male,35.0,7.0,0.0,2.0,0,0,122899.01,No
2328,644.0,Male,30.0,5.0,44928.88,1.0,1,1,10771.46,No
2329,706.0,Male,29.0,2.0,0.0,2.0,1,1,18255.51,Yes
2330,850.0,Male,35.0,3.0,162442.35,1.0,1,0,183566.78,Yes
2331,484.0,Female,39.0,5.0,0.0,2.0,1,1,175224.12,No
2332,508.0,Male,28.0,0.0,96213.82,2.0,1,0,147913.56,No
2333,439.0,Female,29.0,6.0,156569.43,1.0,1,0,180598.66,No
2334,484.0,Male,36.0,8.0,0.0,2.0,1,0,186136.48,No
2335,803.0,Female,37.0,1.0,0.0,2.0,0,0,7455.2,Yes
2336,724.0,Female,48.0,6.0,110463.25,2.0,1,1,80552.11,No
2337,640.0,Male,33.0,7.0,154575.76,1.0,1,0,25722.28,No
2338,701.0,Female,35.0,9.0,0.0,2.0,0,0,170996.86,No
2339,537.0,Male,37.0,3.0,0.0,2.0,1,1,20603.32,Yes
2340,651.0,Male,26.0,5.0,147037.32,1.0,0,0,141763.26,No
2341,523.0,Male,41.0,0.0,119276.31,1.0,0,0,122284.38,No
2342,717.0,Female,25.0,7.0,108664.85,2.0,1,0,190011.85,No
2343,593.0,Male,44.0,5.0,0.0,1.0,1,0,128046.98,No
2344,706.0,Male,38.0,5.0,163034.82,2.0,1,1,135662.17,No
2345,714.0,Female,49.0,4.0,93059.34,1.0,1,0,7571.51,No
2346,794.0,Male,38.0,9.0,179581.31,1.0,1,0,23596.24,No
2347,518.0,Male,46.0,4.0,113625.93,1.0,0,0,92727.42,No
2348,589.0,Male,55.0,7.0,119961.48,1.0,1,0,65156.83,No
2349,824.0,Male,45.0,3.0,129209.48,1.0,0,0,60151.77,No
2350,719.0,Female,42.0,5.0,137227.04,3.0,1,0,149097.38,No
2351,617.0,Female,58.0,3.0,119024.75,2.0,1,0,35199.24,No
2352,651.0,Male,35.0,7.0,74623.5,3.0,1,0,129451.29,No
2353,637.0,Female,45.0,2.0,157929.45,1.0,1,1,145134.49,No
2354,554.0,Female,26.0,7.0,92606.86,2.0,1,0,192709.69,No
